COD_CURSO;NOME_UNIDADE;COD_ESTRUTURADO;COD_DISCIPLINA;NOME_DISCIPLINA;PERIODO_IDEAL;CH;CH_TOTAL;TIPO_AULA;TIPO_DISCIPLINA;NUM_VERSAO;SIT_VERSAO;TOTAL_CH;TOTAL_CR;CH_TOTAL_CURSO;SIT_CURRICULO
307;Ciància da Computaá∆o - Bacharelado;07.39.02.00.0.0;ELC125;"REDES DE COMPUTADORES ""A""";6;15;75;Pr†tica;Obrigat¢ria;2001;INATIVO;2250;131;3200;ATIVA
307;Ciància da Computaá∆o - Bacharelado;07.39.02.00.0.0;ELC125;"REDES DE COMPUTADORES ""A""";6;60;75;Te¢rica;Obrigat¢ria;2001;INATIVO;2250;131;3200;ATIVA
307;Ciància da Computaá∆o - Bacharelado;07.39.02.00.0.0;ELC126;"LOGICA DE PREDICADO ""A""";6;60;60;Te¢rica;Obrigat¢ria;2001;INATIVO;2250;131;3200;ATIVA
307;Ciància da Computaá∆o - Bacharelado;07.39.02.00.0.0;ELC127;"COMPUTACAO GRAFICA ""A""";6;15;60;Pr†tica;Obrigat¢ria;2001;INATIVO;2250;131;3200;ATIVA
307;Ciància da Computaá∆o - Bacharelado;07.39.02.00.0.0;ELC127;"COMPUTACAO GRAFICA ""A""";6;45;60;Te¢rica;Obrigat¢ria;2001;INATIVO;2250;131;3200;ATIVA
307;Ciància da Computaá∆o - Bacharelado;07.39.02.00.0.0;ELC134;"LINGUAGENS FORMAIS ""A""";6;60;60;Te¢rica;Disciplina Complementar de Graduaá∆o;2001;INATIVO;660;131;3200;ATIVA
307;Ciància da Computaá∆o - Bacharelado;07.39.02.00.0.0;ELC135;"SISTEMAS DIGITAIS ""A""";6;15;60;Pr†tica;Disciplina Complementar de Graduaá∆o;2001;INATIVO;660;131;3200;ATIVA
307;Ciància da Computaá∆o - Bacharelado;07.39.02.00.0.0;ELC135;"SISTEMAS DIGITAIS ""A""";6;45;60;Te¢rica;Disciplina Complementar de Graduaá∆o;2001;INATIVO;660;131;3200;ATIVA
307;Ciància da Computaá∆o - Bacharelado;07.39.02.00.0.0;ELC202;COMPUTADORES E SOCIEDADE;6;30;30;Te¢rica;Obrigat¢ria;2001;INATIVO;2250;131;3200;ATIVA
307;Ciància da Computaá∆o - Bacharelado;07.39.02.00.0.0;ELC408;COMPILADORES;6;15;60;Pr†tica;Obrigat¢ria;2001;INATIVO;2250;131;3200;ATIVA
307;Ciància da Computaá∆o - Bacharelado;07.39.02.00.0.0;ELC408;COMPILADORES;6;45;60;Te¢rica;Obrigat¢ria;2001;INATIVO;2250;131;3200;ATIVA
307;Ciància da Computaá∆o - Bacharelado;07.39.02.00.0.0;ELC128;"INTELIGENCIA ARTIFICIAL ""A""";7;15;60;Pr†tica;Obrigat¢ria;2001;INATIVO;2250;131;3200;ATIVA
307;Ciància da Computaá∆o - Bacharelado;07.39.02.00.0.0;ELC128;"INTELIGENCIA ARTIFICIAL ""A""";7;45;60;Te¢rica;Obrigat¢ria;2001;INATIVO;2250;131;3200;ATIVA
307;Ciància da Computaá∆o - Bacharelado;07.39.02.00.0.0;ELC129;PROCESSAMENTO DE IMAGENS;7;60;60;Te¢rica;Obrigat¢ria;2001;INATIVO;2250;131;3200;ATIVA
307;Ciància da Computaá∆o - Bacharelado;07.39.02.00.0.0;ELC130;SISTEMAS OPERACIONAIS DISTRIBUIDOS;7;60;60;Te¢rica;Obrigat¢ria;2001;INATIVO;2250;131;3200;ATIVA
307;Ciància da Computaá∆o - Bacharelado;07.39.02.00.0.0;ELC136;"EMPREENDEDORISMO EM INFORMATICA ""A""";7;15;60;Pr†tica;Disciplina Complementar de Graduaá∆o;2001;INATIVO;660;131;3200;ATIVA
307;Ciància da Computaá∆o - Bacharelado;07.39.02.00.0.0;ELC136;"EMPREENDEDORISMO EM INFORMATICA ""A""";7;45;60;Te¢rica;Disciplina Complementar de Graduaá∆o;2001;INATIVO;660;131;3200;ATIVA
307;Ciància da Computaá∆o - Bacharelado;07.39.02.00.0.0;ELC137;"SISTEMAS DE INFORMACAO DISTRIBUIDOS ""A""";7;60;60;Te¢rica;Disciplina Complementar de Graduaá∆o;2001;INATIVO;660;131;3200;ATIVA
307;Ciància da Computaá∆o - Bacharelado;07.39.02.00.0.0;ELC138;CONCEPCAO DE CIRCUITOS INTEGRADOS;7;60;60;Te¢rica;Disciplina Complementar de Graduaá∆o;2001;INATIVO;660;131;3200;ATIVA
307;Ciància da Computaá∆o - Bacharelado;07.39.02.00.0.0;ELC139;PROGRAMACAO PARALELA;8;60;60;Te¢rica;Disciplina Complementar de Graduaá∆o;2001;INATIVO;660;131;3200;ATIVA
307;Ciància da Computaá∆o - Bacharelado;07.39.02.00.0.0;ELC414;TRABALHO DE GRADUACAO;8;150;180;Pr†tica;Obrigat¢ria;2001;INATIVO;2250;131;3200;ATIVA
307;Ciància da Computaá∆o - Bacharelado;07.39.02.00.0.0;ELC414;TRABALHO DE GRADUACAO;8;30;180;Te¢rica;Obrigat¢ria;2001;INATIVO;2250;131;3200;ATIVA
307;Ciància da Computaá∆o - Bacharelado;07.39.02.00.0.0;ACG077;PRATICA EM SISTEMAS OPERACIONAIS;99;30;60;Pr†tica;Disciplina Complementar de Graduaá∆o;2001;INATIVO;660;131;3200;ATIVA
307;Ciància da Computaá∆o - Bacharelado;07.39.02.00.0.0;ACG077;PRATICA EM SISTEMAS OPERACIONAIS;99;30;60;Te¢rica;Disciplina Complementar de Graduaá∆o;2001;INATIVO;660;131;3200;ATIVA
307;Ciància da Computaá∆o - Bacharelado;07.39.02.00.0.0;ACG086;PROGRAMACAO ORIENTADA POR OBJETOS;99;30;60;Pr†tica;Disciplina Complementar de Graduaá∆o;2001;INATIVO;660;131;3200;ATIVA
307;Ciància da Computaá∆o - Bacharelado;07.39.02.00.0.0;ACG086;PROGRAMACAO ORIENTADA POR OBJETOS;99;30;60;Te¢rica;Disciplina Complementar de Graduaá∆o;2001;INATIVO;660;131;3200;ATIVA
307;Ciància da Computaá∆o - Bacharelado;07.39.02.00.0.0;ACG088;LINGUAGEM DE PROGRAMACAO COMERCIAL;99;30;60;Pr†tica;Disciplina Complementar de Graduaá∆o;2001;INATIVO;660;131;3200;ATIVA
307;Ciància da Computaá∆o - Bacharelado;07.39.02.00.0.0;ACG088;LINGUAGEM DE PROGRAMACAO COMERCIAL;99;30;60;Te¢rica;Disciplina Complementar de Graduaá∆o;2001;INATIVO;660;131;3200;ATIVA
307;Ciància da Computaá∆o - Bacharelado;07.39.02.00.0.0;ADE102;METODOLOGIA CIENTIFICA;99;60;60;Te¢rica;Disciplina Complementar de Graduaá∆o;2001;INATIVO;660;131;3200;ATIVA
307;Ciància da Computaá∆o - Bacharelado;07.39.02.00.0.0;ADE204;METODOLOGIA DA PESQUISA EDUCACIONAL;99;30;60;Pr†tica;Disciplina Complementar de Graduaá∆o;2001;INATIVO;660;131;3200;ATIVA
307;Ciància da Computaá∆o - Bacharelado;07.39.02.00.0.0;ADE204;METODOLOGIA DA PESQUISA EDUCACIONAL;99;30;60;Te¢rica;Disciplina Complementar de Graduaá∆o;2001;INATIVO;660;131;3200;ATIVA
307;Ciància da Computaá∆o - Bacharelado;07.39.02.00.0.0;ART210;INTRODUCAO A LINGUAGEM VISUAL;99;60;60;Te¢rica;Disciplina Complementar de Graduaá∆o;2001;INATIVO;660;131;3200;ATIVA
307;Ciància da Computaá∆o - Bacharelado;07.39.02.00.0.0;CAD1001;INTRODUÄ«O ∑ ADMINISTRAÄ«O A;99;60;60;Te¢rica;Disciplina Complementar de Graduaá∆o;2001;INATIVO;660;131;3200;ATIVA
307;Ciància da Computaá∆o - Bacharelado;07.39.02.00.0.0;CAD1007;MARKETING A;99;60;60;Te¢rica;Disciplina Complementar de Graduaá∆o;2001;INATIVO;660;131;3200;ATIVA
307;Ciància da Computaá∆o - Bacharelado;07.39.02.00.0.0;CAD101;INTRODUÄ«O ∑ CI“NCIA DA ADMINISTRAÄ«O I;99;60;60;Te¢rica;Disciplina Complementar de Graduaá∆o;2001;INATIVO;660;131;3200;ATIVA
307;Ciància da Computaá∆o - Bacharelado;07.39.02.00.0.0;CAD1012;MARKETING B;99;60;60;Te¢rica;Disciplina Complementar de Graduaá∆o;2001;INATIVO;660;131;3200;ATIVA
307;Ciància da Computaá∆o - Bacharelado;07.39.02.00.0.0;CAD114;TEORIA GERAL DA ADMINISTRACAO I;99;60;60;Te¢rica;Disciplina Complementar de Graduaá∆o;2001;INATIVO;660;131;3200;ATIVA
307;Ciància da Computaá∆o - Bacharelado;07.39.02.00.0.0;CAD119;ADMINISTR.DE REC.HUMANOS I;99;30;60;Pr†tica;Disciplina Complementar de Graduaá∆o;2001;INATIVO;660;131;3200;ATIVA
307;Ciància da Computaá∆o - Bacharelado;07.39.02.00.0.0;CAD119;ADMINISTR.DE REC.HUMANOS I;99;30;60;Te¢rica;Disciplina Complementar de Graduaá∆o;2001;INATIVO;660;131;3200;ATIVA
307;Ciància da Computaá∆o - Bacharelado;07.39.02.00.0.0;CAD122;MARKETING I;99;30;60;Pr†tica;Disciplina Complementar de Graduaá∆o;2001;INATIVO;660;131;3200;ATIVA
307;Ciància da Computaá∆o - Bacharelado;07.39.02.00.0.0;CAD122;MARKETING I;99;30;60;Te¢rica;Disciplina Complementar de Graduaá∆o;2001;INATIVO;660;131;3200;ATIVA
307;Ciància da Computaá∆o - Bacharelado;07.39.02.00.0.0;CAD127;MARKETING II;99;30;60;Pr†tica;Disciplina Complementar de Graduaá∆o;2001;INATIVO;660;131;3200;ATIVA
307;Ciància da Computaá∆o - Bacharelado;07.39.02.00.0.0;CAD127;MARKETING II;99;30;60;Te¢rica;Disciplina Complementar de Graduaá∆o;2001;INATIVO;660;131;3200;ATIVA
307;Ciància da Computaá∆o - Bacharelado;07.39.02.00.0.0;CAD133;MARKETING III;99;30;60;Pr†tica;Disciplina Complementar de Graduaá∆o;2001;INATIVO;660;131;3200;ATIVA
307;Ciància da Computaá∆o - Bacharelado;07.39.02.00.0.0;CAD133;MARKETING III;99;30;60;Te¢rica;Disciplina Complementar de Graduaá∆o;2001;INATIVO;660;131;3200;ATIVA
307;Ciància da Computaá∆o - Bacharelado;07.39.02.00.0.0;CAD208;ADMINISTRACAO MERCADOLOGICA;99;60;60;Te¢rica;Disciplina Complementar de Graduaá∆o;2001;INATIVO;660;131;3200;ATIVA
307;Ciància da Computaá∆o - Bacharelado;07.39.02.00.0.0;CAD310;ADMINISTRACAO;99;30;30;Te¢rica;Disciplina Complementar de Graduaá∆o;2001;INATIVO;660;131;3200;ATIVA
307;Ciància da Computaá∆o - Bacharelado;07.39.02.00.0.0;CAD413;ADMINISTRACAO E ORGANIZACAO DE EMPRESAS;99;60;60;Te¢rica;Disciplina Complementar de Graduaá∆o;2001;INATIVO;660;131;3200;ATIVA
307;Ciància da Computaá∆o - Bacharelado;07.39.02.00.0.0;CAD501;ORGANIZACAO DE EMPRESAS I;99;60;60;Te¢rica;Disciplina Complementar de Graduaá∆o;2001;INATIVO;660;131;3200;ATIVA
307;Ciància da Computaá∆o - Bacharelado;07.39.02.00.0.0;CAD601;POLITICA E ESTRATEGIA EMPRESARIAL;99;60;60;Te¢rica;Disciplina Complementar de Graduaá∆o;2001;INATIVO;660;131;3200;ATIVA
307;Ciància da Computaá∆o - Bacharelado;07.39.02.00.0.0;CAD602;PROJETOS EMPRESARIAIS;99;30;60;Pr†tica;Disciplina Complementar de Graduaá∆o;2001;INATIVO;660;131;3200;ATIVA
307;Ciància da Computaá∆o - Bacharelado;07.39.02.00.0.0;CAD602;PROJETOS EMPRESARIAIS;99;30;60;Te¢rica;Disciplina Complementar de Graduaá∆o;2001;INATIVO;660;131;3200;ATIVA
307;Ciància da Computaá∆o - Bacharelado;07.39.02.00.0.0;CAD604;GERENCIA ESTRATEGICA E COMPORTAMENTAL;99;60;60;Te¢rica;Disciplina Complementar de Graduaá∆o;2001;INATIVO;660;131;3200;ATIVA
307;Ciància da Computaá∆o - Bacharelado;07.39.02.00.0.0;CIC600;PARTICIPACAO EM EVENTOS;99;75;75;Te¢rica;Atividade Complementar;2001;INATIVO;290;131;3200;ATIVA
307;Ciància da Computaá∆o - Bacharelado;07.39.02.00.0.0;CIC601;ATUACAO EM NUCLEOS TEMATICOS;99;75;75;Te¢rica;Atividade Complementar;2001;INATIVO;290;131;3200;ATIVA
307;Ciància da Computaá∆o - Bacharelado;07.39.02.00.0.0;CIC602;ATIVIDADES DE EXTENSAO;99;75;75;Te¢rica;Atividade Complementar;2001;INATIVO;290;131;3200;ATIVA
307;Ciància da Computaá∆o - Bacharelado;07.39.02.00.0.0;CIC603;ESTAGIOS EXTRACURRICULARES;99;150;150;Te¢rica;Atividade Complementar;2001;INATIVO;290;131;3200;ATIVA
307;Ciància da Computaá∆o - Bacharelado;07.39.02.00.0.0;CIC604;ATIVIDADES DE INICIACAO CIENTIFICA;99;150;150;Te¢rica;Atividade Complementar;2001;INATIVO;290;131;3200;ATIVA
307;Ciància da Computaá∆o - Bacharelado;07.39.02.00.0.0;CIC605;PUBLICACAO DE TRABALHOS;99;75;75;Te¢rica;Atividade Complementar;2001;INATIVO;290;131;3200;ATIVA
307;Ciància da Computaá∆o - Bacharelado;07.39.02.00.0.0;CIC606;PARTICIPACAO EM ORGAOS COLEGIADOS;99;75;75;Te¢rica;Atividade Complementar;2001;INATIVO;290;131;3200;ATIVA
307;Ciància da Computaá∆o - Bacharelado;07.39.02.00.0.0;CIC607;MONITORIA;99;150;150;Te¢rica;Atividade Complementar;2001;INATIVO;290;131;3200;ATIVA
307;Ciància da Computaá∆o - Bacharelado;07.39.02.00.0.0;CIC608;OUTRAS ATIVIDADES(CIENC.DA COMPUTAáAO);99;75;75;Te¢rica;Atividade Complementar;2001;INATIVO;290;131;3200;ATIVA
307;Ciància da Computaá∆o - Bacharelado;07.39.02.00.0.0;CIC609;PARTICIPACAO EM EVENTOS;99;50;50;Te¢rica;Atividade Complementar;2001;INATIVO;290;131;3200;ATIVA
307;Ciància da Computaá∆o - Bacharelado;07.39.02.00.0.0;CIC610;MONITORIA;99;90;90;Te¢rica;Atividade Complementar;2001;INATIVO;290;131;3200;ATIVA
307;Ciància da Computaá∆o - Bacharelado;07.39.02.00.0.0;CIC611;ATUACAO EM NUCLEOS TEMATICOS;99;65;65;Te¢rica;Atividade Complementar;2001;INATIVO;290;131;3200;ATIVA
307;Ciància da Computaá∆o - Bacharelado;07.39.02.00.0.0;CIC612;PARTICIPACAO EM EVENTOS;99;70;70;Te¢rica;Atividade Complementar;2001;INATIVO;290;131;3200;ATIVA
307;Ciància da Computaá∆o - Bacharelado;07.39.02.00.0.0;CIC613;PUBLICACAO DE TRABALHOS;99;16;16;Te¢rica;Atividade Complementar;2001;INATIVO;290;131;3200;ATIVA
307;Ciància da Computaá∆o - Bacharelado;07.39.02.00.0.0;CIC614;MONITORIA;99;54;54;Te¢rica;Atividade Complementar;2001;INATIVO;290;131;3200;ATIVA
307;Ciància da Computaá∆o - Bacharelado;07.39.02.00.0.0;CIC615;ATIVIDADES INICIACAO CIENTIFICA;99;140;140;Te¢rica;Atividade Complementar;2001;INATIVO;290;131;3200;ATIVA
307;Ciància da Computaá∆o - Bacharelado;07.39.02.00.0.0;CIC616;PARTICIPACAO EM EVENTOS;99;47;47;Te¢rica;Atividade Complementar;2001;INATIVO;290;131;3200;ATIVA
307;Ciància da Computaá∆o - Bacharelado;07.39.02.00.0.0;CIC617;PUBLICACAO DE TRABALHOS;99;3;3;Te¢rica;Atividade Complementar;2001;INATIVO;290;131;3200;ATIVA
307;Ciància da Computaá∆o - Bacharelado;07.39.02.00.0.0;CIC618;ESTAGIO EXTRACURRICULAR;99;140;140;Te¢rica;Atividade Complementar;2001;INATIVO;290;131;3200;ATIVA
307;Ciància da Computaá∆o - Bacharelado;07.39.02.00.0.0;CIC619;PUBLICACAO DE TRABALHOS;99;63;63;Te¢rica;Atividade Complementar;2001;INATIVO;290;131;3200;ATIVA
307;Ciància da Computaá∆o - Bacharelado;07.39.02.00.0.0;CIC620;MONITORIA;99;96;96;Te¢rica;Atividade Complementar;2001;INATIVO;290;131;3200;ATIVA
307;Ciància da Computaá∆o - Bacharelado;07.39.02.00.0.0;CIC621;OUTRAS ATIVIDADES;99;56;56;Te¢rica;Atividade Complementar;2001;INATIVO;290;131;3200;ATIVA
307;Ciància da Computaá∆o - Bacharelado;07.39.02.00.0.0;CIC622;PARTICIPACAO EM EVENTOS;99;73;73;Te¢rica;Atividade Complementar;2001;INATIVO;290;131;3200;ATIVA
307;Ciància da Computaá∆o - Bacharelado;07.39.02.00.0.0;CIC623;PUBLICACAO DE TRABALHOS;99;67;67;Te¢rica;Atividade Complementar;2001;INATIVO;290;131;3200;ATIVA
307;Ciància da Computaá∆o - Bacharelado;07.39.02.00.0.0;CIC624;PUBLICACAO DE TRABALHOS;99;70;70;Te¢rica;Atividade Complementar;2001;INATIVO;290;131;3200;ATIVA
307;Ciància da Computaá∆o - Bacharelado;07.39.02.00.0.0;CIC625;PUBLICACAO DE TRABALHOS;99;29;29;Te¢rica;Atividade Complementar;2001;INATIVO;290;131;3200;ATIVA
307;Ciància da Computaá∆o - Bacharelado;07.39.02.00.0.0;CIC626;OUTRAS ATIVIDADES;99;41;41;Te¢rica;Atividade Complementar;2001;INATIVO;290;131;3200;ATIVA
307;Ciància da Computaá∆o - Bacharelado;07.39.02.00.0.0;CIC627;ATUACAO EM NUCLEOS TEMATICOS;99;50;50;Te¢rica;Atividade Complementar;2001;INATIVO;290;131;3200;ATIVA
307;Ciància da Computaá∆o - Bacharelado;07.39.02.00.0.0;CIC628;MONITORIA;99;70;70;Te¢rica;Atividade Complementar;2001;INATIVO;290;131;3200;ATIVA
307;Ciància da Computaá∆o - Bacharelado;07.39.02.00.0.0;CIC629;PARTICIPAÄ«O EM ORG«OS COLEGIADOS;99;65;65;Te¢rica;Atividade Complementar;2001;INATIVO;290;131;3200;ATIVA
307;Ciància da Computaá∆o - Bacharelado;07.39.02.00.0.0;CIC630;PARTICIPAÄ«O EM EVENTOS;99;60;60;Te¢rica;Atividade Complementar;2001;INATIVO;290;131;3200;ATIVA
307;Ciància da Computaá∆o - Bacharelado;07.39.02.00.0.0;CIC631;MONITORIA;99;75;75;Te¢rica;Atividade Complementar;2001;INATIVO;290;131;3200;ATIVA
307;Ciància da Computaá∆o - Bacharelado;07.39.02.00.0.0;CIC632;ESTµGIOS EXTRA-CURRICULAR;99;80;80;Te¢rica;Atividade Complementar;2001;INATIVO;290;131;3200;ATIVA
307;Ciància da Computaá∆o - Bacharelado;07.39.02.00.0.0;CIC633;MONITORIA;99;60;60;Pr†tica;Atividade Complementar;2001;INATIVO;290;131;3200;ATIVA
307;Ciància da Computaá∆o - Bacharelado;07.39.02.00.0.0;CIC634;PARTICIPAÄ«O EM EVENTOS;99;56;56;Te¢rica;Atividade Complementar;2001;INATIVO;290;131;3200;ATIVA
307;Ciància da Computaá∆o - Bacharelado;07.39.02.00.0.0;CIC635;PUBLICAÄ«O DE TRABALHOS;99;24;24;Te¢rica;Atividade Complementar;2001;INATIVO;290;131;3200;ATIVA
307;Ciància da Computaá∆o - Bacharelado;07.39.02.00.0.0;CIC636;ATIVIDADES DE EXTENS«O;99;20;20;Te¢rica;Atividade Complementar;2001;INATIVO;290;131;3200;ATIVA
307;Ciància da Computaá∆o - Bacharelado;07.39.02.00.0.0;CIC637;MONITORIA;99;120;120;Pr†tica;Atividade Complementar;2001;INATIVO;290;131;3200;ATIVA
307;Ciància da Computaá∆o - Bacharelado;07.39.02.00.0.0;CIC638;MONITORIA;99;65;65;Pr†tica;Atividade Complementar;2001;INATIVO;290;131;3200;ATIVA
307;Ciància da Computaá∆o - Bacharelado;07.39.02.00.0.0;CIC639;PARTICIPAÄ«O EM EVENTOS;99;28;28;Te¢rica;Atividade Complementar;2001;INATIVO;290;131;3200;ATIVA
307;Ciància da Computaá∆o - Bacharelado;07.39.02.00.0.0;CIC640;PARTICIPAÄ«O EM EVENTOS;99;32;32;Te¢rica;Atividade Complementar;2001;INATIVO;290;131;3200;ATIVA
307;Ciància da Computaá∆o - Bacharelado;07.39.02.00.0.0;CIC641;MONITORIA;99;100;100;Pr†tica;Atividade Complementar;2001;INATIVO;290;131;3200;ATIVA
307;Ciància da Computaá∆o - Bacharelado;07.39.02.00.0.0;CIC642;PUBLICAÄ«O DE TRABALHOS;99;8;8;Te¢rica;Atividade Complementar;2001;INATIVO;290;131;3200;ATIVA
307;Ciància da Computaá∆o - Bacharelado;07.39.02.00.0.0;CIC643;PUBLICAÄ«O DE TRABALHOS;99;5;5;Te¢rica;Atividade Complementar;2001;INATIVO;290;131;3200;ATIVA
307;Ciància da Computaá∆o - Bacharelado;07.39.02.00.0.0;CIC644;PUBLICAÄ«O DE TRABALHOS;99;24;24;Te¢rica;Atividade Complementar;2001;INATIVO;290;131;3200;ATIVA
307;Ciància da Computaá∆o - Bacharelado;07.39.02.00.0.0;CIC645;OUTRAS ATIVIDADES;99;15;15;Te¢rica;Atividade Complementar;2001;INATIVO;290;131;3200;ATIVA
307;Ciància da Computaá∆o - Bacharelado;07.39.02.00.0.0;CIE1001;INTRODUÄ«O ∑ ECONOMIA;99;60;60;Te¢rica;Disciplina Complementar de Graduaá∆o;2001;INATIVO;660;131;3200;ATIVA
307;Ciància da Computaá∆o - Bacharelado;07.39.02.00.0.0;CIE103;INTRODUCAO A ECONOMIA C;99;60;60;Te¢rica;Disciplina Complementar de Graduaá∆o;2001;INATIVO;660;131;3200;ATIVA
307;Ciància da Computaá∆o - Bacharelado;07.39.02.00.0.0;CIE108;"INTRODUCAO A ECONOMIA ""D""";99;60;60;Te¢rica;Disciplina Complementar de Graduaá∆o;2001;INATIVO;660;131;3200;ATIVA
307;Ciància da Computaá∆o - Bacharelado;07.39.02.00.0.0;CIN118;SOCIOLOGIA DA COMUNICACAO;99;60;60;Te¢rica;Disciplina Complementar de Graduaá∆o;2001;INATIVO;660;131;3200;ATIVA
307;Ciància da Computaá∆o - Bacharelado;07.39.02.00.0.0;CIN120;SIST.INTERNACIONAIS DE COMUNICACAO I;99;45;45;Te¢rica;Disciplina Complementar de Graduaá∆o;2001;INATIVO;660;131;3200;ATIVA
307;Ciància da Computaá∆o - Bacharelado;07.39.02.00.0.0;CIN121;TEORIA DA COMUNICACAO I;99;60;60;Te¢rica;Disciplina Complementar de Graduaá∆o;2001;INATIVO;660;131;3200;ATIVA
307;Ciància da Computaá∆o - Bacharelado;07.39.02.00.0.0;CIN216;SISTEMAS INTERNAC.DE COMUNICACAO II;99;45;45;Te¢rica;Disciplina Complementar de Graduaá∆o;2001;INATIVO;660;131;3200;ATIVA
307;Ciància da Computaá∆o - Bacharelado;07.39.02.00.0.0;CIN223;PRODUCAO GRAFICA;99;30;120;Pr†tica;Disciplina Complementar de Graduaá∆o;2001;INATIVO;660;131;3200;ATIVA
307;Ciància da Computaá∆o - Bacharelado;07.39.02.00.0.0;CIN223;PRODUCAO GRAFICA;99;90;120;Te¢rica;Disciplina Complementar de Graduaá∆o;2001;INATIVO;660;131;3200;ATIVA
307;Ciància da Computaá∆o - Bacharelado;07.39.02.00.0.0;CIN224;REDACAO PUBLICITARIA;99;30;60;Pr†tica;Disciplina Complementar de Graduaá∆o;2001;INATIVO;660;131;3200;ATIVA
307;Ciància da Computaá∆o - Bacharelado;07.39.02.00.0.0;CIN224;REDACAO PUBLICITARIA;99;30;60;Te¢rica;Disciplina Complementar de Graduaá∆o;2001;INATIVO;660;131;3200;ATIVA
307;Ciància da Computaá∆o - Bacharelado;07.39.02.00.0.0;CIN225;TECNICAS DE PUBLICIDADE E PROPAGANDA;99;60;60;Te¢rica;Disciplina Complementar de Graduaá∆o;2001;INATIVO;660;131;3200;ATIVA
307;Ciància da Computaá∆o - Bacharelado;07.39.02.00.0.0;CIN360;CRIACAO E PROD.GRAFICA EM PUBLICIDADE;99;90;120;Pr†tica;Disciplina Complementar de Graduaá∆o;2001;INATIVO;660;131;3200;ATIVA
307;Ciància da Computaá∆o - Bacharelado;07.39.02.00.0.0;CIN360;CRIACAO E PROD.GRAFICA EM PUBLICIDADE;99;30;120;Te¢rica;Disciplina Complementar de Graduaá∆o;2001;INATIVO;660;131;3200;ATIVA
307;Ciància da Computaá∆o - Bacharelado;07.39.02.00.0.0;CIN451;PLANEJAMENTO PUBLICITARIO;99;60;90;Pr†tica;Disciplina Complementar de Graduaá∆o;2001;INATIVO;660;131;3200;ATIVA
307;Ciància da Computaá∆o - Bacharelado;07.39.02.00.0.0;CIN451;PLANEJAMENTO PUBLICITARIO;99;30;90;Te¢rica;Disciplina Complementar de Graduaá∆o;2001;INATIVO;660;131;3200;ATIVA
307;Ciància da Computaá∆o - Bacharelado;07.39.02.00.0.0;CTB101;CONTABILIDADE GERAL I;99;30;60;Pr†tica;Disciplina Complementar de Graduaá∆o;2001;INATIVO;660;131;3200;ATIVA
307;Ciància da Computaá∆o - Bacharelado;07.39.02.00.0.0;CTB101;CONTABILIDADE GERAL I;99;30;60;Te¢rica;Disciplina Complementar de Graduaá∆o;2001;INATIVO;660;131;3200;ATIVA
307;Ciància da Computaá∆o - Bacharelado;07.39.02.00.0.0;CTB1017;CUSTOS;99;60;60;Te¢rica;Disciplina Complementar de Graduaá∆o;2001;INATIVO;660;131;3200;ATIVA
307;Ciància da Computaá∆o - Bacharelado;07.39.02.00.0.0;CTB105;TEORIA DA CONTABILIDADE;99;60;60;Te¢rica;Disciplina Complementar de Graduaá∆o;2001;INATIVO;660;131;3200;ATIVA
307;Ciància da Computaá∆o - Bacharelado;07.39.02.00.0.0;DCG1004;T‡PICOS DE FILOSOFIA;99;0;0;;Disciplina Complementar de Graduaá∆o;2001;INATIVO;660;131;3200;ATIVA
307;Ciància da Computaá∆o - Bacharelado;07.39.02.00.0.0;DCG1007;T‡PICOS DE AGRONOMIA;99;0;0;Te¢rica;Disciplina Complementar de Graduaá∆o;2001;INATIVO;660;131;3200;ATIVA
307;Ciància da Computaá∆o - Bacharelado;07.39.02.00.0.0;DCG1008;T‡PICOS DE CI“NCIAS SOCIAIS;99;0;0;;Disciplina Complementar de Graduaá∆o;2001;INATIVO;660;131;3200;ATIVA
307;Ciància da Computaá∆o - Bacharelado;07.39.02.00.0.0;DCG1012;T‡PICOS DE CI“NCIAS ECON‚MICAS;99;0;0;;Disciplina Complementar de Graduaá∆o;2001;INATIVO;660;131;3200;ATIVA
307;Ciància da Computaá∆o - Bacharelado;07.39.02.00.0.0;DCG1013;T‡PICOS DE CI“NCIAS ADMINISTRATIVAS;99;0;0;;Disciplina Complementar de Graduaá∆o;2001;INATIVO;660;131;3200;ATIVA
307;Ciància da Computaá∆o - Bacharelado;07.39.02.00.0.0;DCG1014;T‡PICOS DE MÈSICA;99;0;0;;Disciplina Complementar de Graduaá∆o;2001;INATIVO;660;131;3200;ATIVA
307;Ciància da Computaá∆o - Bacharelado;07.39.02.00.0.0;DCG1015;T‡PICOS DE ARQUIVOLOGIA;99;60;60;Te¢rica;Disciplina Complementar de Graduaá∆o;2001;INATIVO;660;131;3200;ATIVA
307;Ciància da Computaá∆o - Bacharelado;07.39.02.00.0.0;DCG1017;T‡PICOS DE ECONOMIA;99;60;60;Te¢rica;Disciplina Complementar de Graduaá∆o;2001;INATIVO;660;131;3200;ATIVA
307;Ciància da Computaá∆o - Bacharelado;07.39.02.00.0.0;DCG1018;T‡PICOS DE DIREITO;99;0;0;;Disciplina Complementar de Graduaá∆o;2001;INATIVO;660;131;3200;ATIVA
